hour_of_day,is_new_ip,is_new_device,recent_failures_15min,history_size,synthetic_label,anomaly_type,predicted_anomaly,decision_score
8,0,0,0,5,0,normal,0,0.1891345310212717
8,0,0,0,10,0,normal,0,0.19047100323386484
9,0,0,0,5,0,normal,0,0.21313418872707557
9,0,0,0,10,0,normal,0,0.21247110820216425
9,0,0,0,11,0,normal,0,0.214603161012132
10,0,0,0,12,0,normal,0,0.2253844846073561
10,0,0,0,5,0,normal,0,0.21607354803687912
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,4,0,normal,0,0.2121182727797562
10,1,1,0,0,0,normal,0,0.019346525486350297
10,0,0,0,7,0,normal,0,0.22007223981004764
10,0,0,0,3,0,normal,0,0.20164758425364515
11,0,0,0,2,0,normal,0,0.1935760287488032
11,0,0,0,9,0,normal,0,0.23330933545359256
11,0,0,0,7,0,normal,0,0.229845467654882
12,0,0,0,10,0,normal,0,0.2255899611953585
12,0,0,0,1,0,normal,0,0.1740617782496971
12,0,0,0,4,0,normal,0,0.21510309200826955
12,1,1,0,0,0,normal,0,0.020298588816240137
12,0,0,0,11,0,normal,0,0.22883466968534488
13,0,0,0,5,0,normal,0,0.22040429171959836
13,0,0,0,12,0,normal,0,0.22775082565461657
13,0,0,0,7,0,normal,0,0.23065626848063386
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,13,0,normal,0,0.22760399174987106
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,7,0,normal,0,0.23065626848063386
14,0,0,0,10,0,normal,0,0.2305269538908229
14,0,0,0,6,0,normal,0,0.22574491420804316
14,0,0,0,5,0,normal,0,0.2231360968082869
14,0,0,0,1,0,normal,0,0.18768305165091131
15,0,0,0,8,0,normal,0,0.22755292219636564
15,0,0,0,6,0,normal,0,0.22340915991770927
15,0,0,0,9,0,normal,0,0.23055573056322076
15,0,0,0,8,0,normal,0,0.22755292219636564
15,0,0,0,1,0,normal,0,0.1794316497402043
16,0,0,0,3,0,normal,0,0.19216541538198623
16,0,0,0,7,0,normal,0,0.2165512057939476
16,0,0,0,11,0,normal,0,0.21875705040988652
16,0,0,0,1,0,normal,0,0.17235508142547862
16,0,0,0,3,0,normal,0,0.19216541538198623
16,0,0,0,12,0,normal,0,0.2177473566857524
16,0,0,0,9,0,normal,0,0.2213203493936292
17,0,0,0,9,0,normal,0,0.20690883525171794
17,0,0,0,11,0,normal,0,0.2042653868789427
18,0,0,0,10,0,normal,0,0.17466716755901124
18,0,0,0,13,0,normal,0,0.17425403060148648
18,0,0,0,2,0,normal,0,0.13771548726426597
18,0,0,0,8,0,normal,0,0.1678731908777878
18,1,1,0,0,0,normal,1,-0.03739973658802964
18,0,0,0,10,0,normal,0,0.17466716755901124
18,0,0,0,15,0,normal,0,0.17720771984520456
19,0,0,0,10,0,normal,0,0.10254258231589863
19,0,0,0,8,0,normal,0,0.09471614406072026
4,1,1,0,4,1,multiple_changes,1,-0.06275643842673229
7,0,0,0,2,0,normal,0,0.11705044841111811
7,0,0,0,10,0,normal,0,0.1466460574265358
7,0,0,0,3,0,normal,0,0.1270265568578346
8,0,0,0,10,0,normal,0,0.19047100323386484
8,0,0,0,13,0,normal,0,0.1918763295632303
8,0,0,0,2,0,normal,0,0.15989443133142578
8,0,0,0,6,0,normal,0,0.1914055412374564
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,12,0,normal,0,0.21548185970774508
9,0,0,0,9,0,normal,0,0.21399244702201248
9,0,0,0,8,0,normal,0,0.20948685104956755
9,0,0,0,11,0,normal,0,0.214603161012132
9,0,0,0,12,0,normal,0,0.21548185970774508
9,0,0,0,6,0,normal,0,0.21379666836596828
10,0,0,0,9,0,normal,0,0.22342058672450144
10,0,0,0,11,0,normal,0,0.2246139205707871
10,0,0,0,7,0,normal,0,0.22007223981004764
10,0,0,0,11,0,normal,0,0.2246139205707871
11,0,0,0,7,0,normal,0,0.229845467654882
11,0,0,0,7,0,normal,0,0.229845467654882
11,0,0,0,12,0,normal,0,0.23362163334604025
11,0,0,0,7,0,normal,0,0.229845467654882
11,0,0,0,6,0,normal,0,0.2276536669386638
12,0,0,0,1,0,normal,0,0.1740617782496971
12,0,0,0,15,0,normal,0,0.22753199263742346
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,13,0,normal,0,0.22760399174987106
13,0,0,0,7,0,normal,0,0.23065626848063386
13,0,0,0,1,0,normal,0,0.17913833053667205
13,0,0,0,6,0,normal,0,0.22587735108186496
14,0,0,0,7,0,normal,0,0.229929523566611
14,0,0,0,12,0,normal,0,0.2311377132371562
14,1,1,0,0,0,normal,0,0.01529337306769285
14,0,0,0,9,0,normal,0,0.2324021043210452
14,0,0,0,11,0,normal,0,0.23278520949343118
14,0,0,0,10,0,normal,0,0.2305269538908229
14,0,0,0,3,0,normal,0,0.20916273920576306
14,0,0,0,8,0,normal,0,0.2286537355675654
14,0,0,0,4,0,normal,0,0.21614951115104586
14,0,0,0,10,0,normal,0,0.2305269538908229
15,0,0,0,6,0,normal,0,0.22340915991770927
15,0,0,0,12,0,normal,0,0.22540262786848697
15,0,0,0,8,0,normal,0,0.22755292219636564
15,0,0,0,6,0,normal,0,0.22340915991770927
15,0,0,0,13,0,normal,0,0.22499752649824045
15,0,0,0,6,0,normal,0,0.22340915991770927
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,0,0,7,0,normal,0,0.2165512057939476
16,0,0,0,12,0,normal,0,0.2177473566857524
16,0,0,0,9,0,normal,0,0.2213203493936292
16,0,0,0,9,0,normal,0,0.2213203493936292
16,0,0,0,14,0,normal,0,0.21861487587820266
16,0,0,0,7,0,normal,0,0.2165512057939476
17,0,0,0,10,0,normal,0,0.205966073897273
17,0,0,0,9,0,normal,0,0.20690883525171794
17,0,0,0,10,0,normal,0,0.205966073897273
17,0,0,0,3,0,normal,0,0.17916412207158022
17,0,0,0,8,0,normal,0,0.2036598619007517
17,0,0,0,12,0,normal,0,0.20425985226227417
17,0,0,0,4,0,normal,0,0.187704633510266
17,0,0,0,8,0,normal,0,0.2036598619007517
17,0,0,0,3,0,normal,0,0.17916412207158022
18,0,0,0,14,0,normal,0,0.1753629569017635
18,0,0,0,6,0,normal,0,0.16470658797379
18,0,0,0,9,0,normal,0,0.17196007294618648
19,0,0,0,9,0,normal,0,0.098228237898492
2,0,0,0,7,1,unusual_hour,0,0.004841902817810828
2,1,1,0,11,1,multiple_changes,1,-0.09201047799919437
7,0,0,0,2,0,normal,0,0.11705044841111811
7,0,0,0,13,0,normal,0,0.146357476614847
7,0,0,0,10,0,normal,0,0.1466460574265358
7,0,0,0,10,0,normal,0,0.1466460574265358
8,0,0,0,12,0,normal,0,0.194222543388766
8,0,0,0,10,0,normal,0,0.19047100323386484
8,0,0,0,10,0,normal,0,0.19047100323386484
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,6,0,normal,0,0.21379666836596828
9,0,0,0,1,0,normal,0,0.16540224934049547
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,11,0,normal,0,0.214603161012132
9,0,0,0,12,0,normal,0,0.21548185970774508
10,0,0,0,10,0,normal,0,0.22364069457681118
10,0,0,0,13,0,normal,0,0.22136150510256564
10,0,0,0,6,0,normal,0,0.21839384270311746
10,0,0,0,8,0,normal,0,0.2191406770499863
10,1,1,0,0,0,normal,0,0.019346525486350297
11,1,0,0,7,1,new_ip,1,-0.014822993407663354
11,0,0,0,12,0,normal,0,0.23362163334604025
11,0,0,0,9,0,normal,0,0.23330933545359256
11,0,0,0,2,0,normal,0,0.1935760287488032
11,0,0,0,15,0,normal,0,0.23249952798735113
11,0,0,0,4,0,normal,0,0.21692292061030144
11,0,0,0,8,0,normal,0,0.22896908381966757
12,0,0,0,12,0,normal,0,0.22824909543380617
12,0,0,0,3,0,normal,0,0.20747141718991258
12,0,0,0,5,0,normal,0,0.2214844672433175
12,0,0,0,4,0,normal,0,0.21510309200826955
12,0,0,0,1,0,normal,0,0.1740617782496971
12,0,0,0,2,0,normal,0,0.1965368657706132
12,0,0,0,10,0,normal,0,0.2255899611953585
12,0,0,0,4,0,normal,0,0.21510309200826955
12,0,0,0,11,0,normal,0,0.22883466968534488
13,0,0,0,8,0,normal,0,0.2303721700922246
13,0,0,0,8,0,normal,0,0.2303721700922246
13,0,0,0,8,0,normal,0,0.2303721700922246
13,0,0,0,7,0,normal,0,0.23065626848063386
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,12,0,normal,0,0.22775082565461657
13,0,0,0,6,0,normal,0,0.22587735108186496
14,0,0,0,5,0,normal,0,0.2231360968082869
14,0,0,0,8,0,normal,0,0.2286537355675654
14,0,0,0,8,0,normal,0,0.2286537355675654
15,0,0,0,7,0,normal,0,0.22669546939673318
15,0,0,0,5,0,normal,0,0.21947893266254404
15,0,0,0,11,0,normal,0,0.22704215564488078
15,0,0,0,7,0,normal,0,0.22669546939673318
15,0,0,0,10,0,normal,0,0.22724538428193714
16,0,0,0,9,0,normal,0,0.2213203493936292
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,0,0,7,0,normal,0,0.2165512057939476
16,0,0,0,13,0,normal,0,0.21860370763233494
17,0,0,0,1,0,normal,0,0.16123043621391625
18,0,0,0,11,0,normal,0,0.1718464868636283
18,0,0,0,11,0,normal,0,0.1718464868636283
18,0,0,0,8,0,normal,0,0.1678731908777878
18,0,0,0,2,0,normal,0,0.13771548726426597
18,0,0,0,9,0,normal,0,0.17196007294618648
19,0,0,0,8,0,normal,0,0.09471614406072026
7,0,0,0,9,0,normal,0,0.14693517297786712
8,0,0,0,3,0,normal,0,0.17111985050770878
8,0,0,0,5,0,normal,0,0.1891345310212717
8,0,0,0,4,0,normal,0,0.1807388452644491
8,0,0,0,12,0,normal,0,0.194222543388766
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,7,0,normal,0,0.21385802690887856
10,0,0,0,6,0,normal,0,0.21839384270311746
10,0,0,0,11,0,normal,0,0.2246139205707871
10,0,0,0,9,0,normal,0,0.22342058672450144
10,0,0,0,8,0,normal,0,0.2191406770499863
10,0,0,0,8,0,normal,0,0.2191406770499863
11,0,0,0,9,0,normal,0,0.23330933545359256
11,0,0,0,7,0,normal,0,0.229845467654882
11,0,0,0,9,0,normal,0,0.23330933545359256
12,0,0,0,3,0,normal,0,0.20747141718991258
13,0,0,0,10,0,normal,0,0.22838970110739476
13,0,0,0,10,0,normal,0,0.22838970110739476
13,0,0,0,2,0,normal,0,0.20030900689134895
13,0,0,0,13,0,normal,0,0.22760399174987106
13,0,0,0,8,0,normal,0,0.2303721700922246
14,0,0,0,2,0,normal,0,0.20300888146728724
14,1,0,0,2,1,new_ip,1,-0.014663707943214921
14,0,0,0,9,0,normal,0,0.2324021043210452
14,0,0,0,9,0,normal,0,0.2324021043210452
14,0,0,0,7,0,normal,0,0.229929523566611
15,0,0,0,15,0,normal,0,0.22608544963573823
15,0,0,0,4,0,normal,0,0.21010809285415982
15,0,0,0,10,0,normal,0,0.22724538428193714
15,0,1,0,10,1,unusual_client,1,-0.03976828126263343
15,0,0,0,16,0,normal,0,0.22401286524471975
16,0,0,0,11,0,normal,0,0.21875705040988652
16,0,0,0,11,0,normal,0,0.21875705040988652
16,0,0,0,11,0,normal,0,0.21875705040988652
16,0,0,0,10,0,normal,0,0.21963862709955634
17,0,0,0,9,0,normal,0,0.20690883525171794
17,0,0,0,1,0,normal,0,0.16123043621391625
17,0,0,0,6,0,normal,0,0.19941327991793184
17,0,0,0,10,0,normal,0,0.205966073897273
17,0,0,0,3,0,normal,0,0.17916412207158022
18,0,0,0,12,0,normal,0,0.17248479067417483
18,0,0,0,4,0,normal,0,0.15236502096808496
18,0,0,0,12,0,normal,0,0.17248479067417483
18,0,0,0,7,0,normal,0,0.1698665532063694
18,0,0,0,17,0,normal,0,0.17288263719553632
19,0,0,0,8,0,normal,0,0.09471614406072026
19,1,0,0,10,1,new_ip,1,-0.05360458764364362
19,0,0,0,8,0,normal,0,0.09471614406072026
5,0,0,0,12,1,unusual_hour,0,0.07592680593736834
0,0,0,0,6,1,unusual_hour,1,-0.017440137201555572
3,0,0,0,11,1,unusual_hour,0,0.030578535625483072
8,0,0,0,1,0,normal,0,0.13997757773447683
9,0,0,0,13,0,normal,0,0.21138396062978304
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,1,0,normal,0,0.16540224934049547
10,0,0,0,13,0,normal,0,0.22136150510256564
10,0,0,0,10,0,normal,0,0.22364069457681118
10,0,0,0,12,0,normal,0,0.2253844846073561
10,1,0,0,10,1,new_ip,1,-0.023363503202386893
10,0,0,0,8,0,normal,0,0.2191406770499863
11,0,0,0,12,0,normal,0,0.23362163334604025
12,0,0,0,7,0,normal,0,0.2295771571656942
12,0,0,0,11,0,normal,0,0.22883466968534488
12,0,0,0,6,0,normal,0,0.22574018961639852
12,0,0,0,2,0,normal,0,0.1965368657706132
12,0,0,0,13,0,normal,0,0.2257434144572874
12,0,0,0,10,0,normal,0,0.2255899611953585
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,12,0,normal,0,0.22775082565461657
13,0,0,0,11,0,normal,0,0.22960673057551617
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,14,0,normal,0,0.2276258952573439
13,0,0,0,10,0,normal,0,0.22838970110739476
14,0,0,0,4,0,normal,0,0.21614951115104586
14,0,0,0,4,0,normal,0,0.21614951115104586
14,0,0,0,14,0,normal,0,0.22744183795938328
14,0,0,0,12,0,normal,0,0.2311377132371562
14,0,0,0,12,0,normal,0,0.2311377132371562
14,0,0,0,2,0,normal,0,0.20300888146728724
14,0,0,0,13,0,normal,0,0.22841253850407506
14,0,0,0,10,0,normal,0,0.2305269538908229
14,1,0,0,13,1,new_ip,1,-0.014139457894751684
15,0,0,0,2,0,normal,0,0.19439161375140585
15,0,0,0,9,0,normal,0,0.23055573056322076
15,0,0,0,12,0,normal,0,0.22540262786848697
15,0,0,0,17,0,normal,0,0.2193343725103139
15,0,0,0,14,0,normal,0,0.22445294209731237
15,0,0,0,9,0,normal,0,0.23055573056322076
15,0,0,0,6,0,normal,0,0.22340915991770927
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,0,0,9,0,normal,0,0.2213203493936292
16,0,0,0,9,0,normal,0,0.2213203493936292
16,0,0,0,6,0,normal,0,0.21287903969895605
16,1,1,0,0,0,normal,0,0.0
16,0,0,0,7,0,normal,0,0.2165512057939476
17,1,0,0,1,0,normal,1,-0.023726674086180344
17,0,0,0,6,0,normal,0,0.19941327991793184
17,0,0,0,13,0,normal,0,0.2043072649491539
17,0,0,0,5,0,normal,0,0.19608990602594067
18,0,0,0,9,0,normal,0,0.17196007294618648
19,0,1,0,13,1,unusual_client,1,-0.07050240210823477
0,1,1,0,11,1,multiple_changes,1,-0.10523440532096973
1,0,0,0,10,1,unusual_hour,1,-0.006563033319147871
7,0,0,0,10,0,normal,0,0.1466460574265358
8,0,0,0,12,0,normal,0,0.194222543388766
8,0,0,0,6,0,normal,0,0.1914055412374564
8,0,0,0,13,0,normal,0,0.1918763295632303
8,0,0,0,11,0,normal,0,0.1937488281862526
8,0,0,0,6,0,normal,0,0.1914055412374564
8,0,0,0,6,0,normal,0,0.1914055412374564
9,0,0,0,13,0,normal,0,0.21138396062978304
9,0,0,0,9,0,normal,0,0.21399244702201248
9,0,0,0,11,0,normal,0,0.214603161012132
9,0,0,0,8,0,normal,0,0.20948685104956755
9,0,0,0,2,0,normal,0,0.1870195391917006
10,0,0,0,13,0,normal,0,0.22136150510256564
10,0,0,0,7,0,normal,0,0.22007223981004764
10,0,0,0,9,0,normal,0,0.22342058672450144
10,0,0,0,3,0,normal,0,0.20164758425364515
11,0,0,0,10,0,normal,0,0.231149758283116
11,0,0,0,8,0,normal,0,0.22896908381966757
11,0,0,0,6,0,normal,0,0.2276536669386638
11,0,0,0,10,0,normal,0,0.231149758283116
11,0,0,0,3,0,normal,0,0.20645056864497113
11,0,0,0,13,0,normal,0,0.2308891054661083
11,0,0,0,11,0,normal,0,0.23392666409938573
12,0,0,0,3,0,normal,0,0.20747141718991258
12,0,0,0,5,0,normal,0,0.2214844672433175
12,1,0,0,11,1,new_ip,1,-0.004660185985176812
12,0,0,0,10,0,normal,0,0.2255899611953585
12,0,0,0,10,0,normal,0,0.2255899611953585
12,0,0,0,12,0,normal,0,0.22824909543380617
12,0,0,0,4,0,normal,0,0.21510309200826955
12,0,0,0,17,0,normal,0,0.22590165386998118
12,0,0,0,16,0,normal,0,0.22520122246832086
13,0,0,0,14,0,normal,0,0.2276258952573439
13,0,1,0,7,1,unusual_client,1,-0.026015642942500805
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,3,0,normal,0,0.2098128845988088
14,0,0,0,4,0,normal,0,0.21614951115104586
14,0,0,0,14,0,normal,0,0.22744183795938328
14,0,0,0,9,0,normal,0,0.2324021043210452
14,0,0,0,9,0,normal,0,0.2324021043210452
14,0,0,0,6,0,normal,0,0.22574491420804316
14,0,0,0,4,0,normal,0,0.21614951115104586
15,0,0,0,5,0,normal,0,0.21947893266254404
15,0,0,0,11,0,normal,0,0.22704215564488078
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,13,0,normal,0,0.22499752649824045
16,0,0,0,12,0,normal,0,0.2177473566857524
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,0,0,10,0,normal,0,0.21963862709955634
16,0,0,0,11,0,normal,0,0.21875705040988652
16,0,0,0,1,0,normal,0,0.17235508142547862
17,0,0,0,14,0,normal,0,0.20346033666943097
17,0,0,0,10,0,normal,0,0.205966073897273
17,0,0,0,2,0,normal,0,0.17474496670618644
17,0,0,0,10,0,normal,0,0.205966073897273
17,0,0,0,10,0,normal,0,0.205966073897273
17,0,0,0,11,0,normal,0,0.2042653868789427
17,0,0,0,8,0,normal,0,0.2036598619007517
18,0,0,0,9,0,normal,0,0.17196007294618648
18,0,0,0,14,0,normal,0,0.1753629569017635
18,0,0,0,4,0,normal,0,0.15236502096808496
18,0,0,0,3,0,normal,0,0.1450692195612988
18,0,0,0,15,0,normal,0,0.17720771984520456
18,0,0,0,6,0,normal,0,0.16470658797379
19,0,0,0,12,0,normal,0,0.10093641057767744
19,0,0,0,13,0,normal,0,0.10344560220941457
0,1,1,0,8,1,multiple_changes,1,-0.10051834446872132
5,0,0,0,15,1,unusual_hour,0,0.07567897732627782
7,0,0,0,11,0,normal,0,0.14818557784764474
7,0,0,0,9,0,normal,0,0.14693517297786712
7,0,0,0,11,0,normal,0,0.14818557784764474
7,0,0,0,18,0,normal,0,0.14676376466329177
7,0,0,0,9,0,normal,0,0.14693517297786712
7,0,0,0,11,0,normal,0,0.14818557784764474
7,1,0,0,4,1,new_ip,1,-0.04488852624989992
8,0,0,0,10,0,normal,0,0.19047100323386484
9,0,0,0,5,0,normal,0,0.21313418872707557
9,0,0,0,11,0,normal,0,0.214603161012132
9,0,0,0,4,0,normal,0,0.20884566901474522
9,0,0,0,11,0,normal,0,0.214603161012132
9,0,0,0,12,0,normal,0,0.21548185970774508
9,0,0,0,12,0,normal,0,0.21548185970774508
9,0,0,0,7,0,normal,0,0.21385802690887856
9,0,0,0,10,0,normal,0,0.21247110820216425
10,0,0,0,11,0,normal,0,0.2246139205707871
10,0,0,0,13,0,normal,0,0.22136150510256564
10,0,0,0,16,0,normal,0,0.22313239405569374
10,0,0,0,9,0,normal,0,0.22342058672450144
10,0,0,0,2,0,normal,0,0.18988611060852917
10,0,0,0,12,0,normal,0,0.2253844846073561
10,0,0,0,13,0,normal,0,0.22136150510256564
10,1,1,0,0,0,normal,0,0.019346525486350297
10,1,1,0,0,0,normal,0,0.019346525486350297
11,0,0,0,13,0,normal,0,0.2308891054661083
11,0,0,0,12,0,normal,0,0.23362163334604025
11,0,0,0,15,0,normal,0,0.23249952798735113
11,0,0,0,1,0,normal,0,0.1695316716366404
11,0,0,0,12,0,normal,0,0.23362163334604025
11,0,0,0,6,0,normal,0,0.2276536669386638
12,0,1,0,16,1,unusual_client,1,-0.026709359544242695
12,0,0,0,7,0,normal,0,0.2295771571656942
12,0,0,0,7,0,normal,0,0.2295771571656942
12,0,0,0,12,0,normal,0,0.22824909543380617
12,0,0,0,3,0,normal,0,0.20747141718991258
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,12,0,normal,0,0.22775082565461657
13,0,0,0,13,0,normal,0,0.22760399174987106
13,0,0,0,10,0,normal,0,0.22838970110739476
13,0,0,0,7,0,normal,0,0.23065626848063386
13,0,0,0,11,0,normal,0,0.22960673057551617
13,0,0,0,13,0,normal,0,0.22760399174987106
13,1,0,0,13,1,new_ip,1,-0.009730830198287799
13,0,0,0,13,0,normal,0,0.22760399174987106
14,0,0,0,10,0,normal,0,0.2305269538908229
14,0,0,0,1,0,normal,0,0.18768305165091131
14,0,0,0,12,0,normal,0,0.2311377132371562
14,0,0,0,13,0,normal,0,0.22841253850407506
15,0,0,0,2,0,normal,0,0.19439161375140585
15,0,0,0,8,0,normal,0,0.22755292219636564
15,0,0,0,18,0,normal,0,0.22094787179354658
15,0,0,0,7,0,normal,0,0.22669546939673318
16,0,0,0,1,0,normal,0,0.17235508142547862
16,0,0,0,14,0,normal,0,0.21861487587820266
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,0,0,10,0,normal,0,0.21963862709955634
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,0,0,9,0,normal,0,0.2213203493936292
16,0,0,0,12,0,normal,0,0.2177473566857524
17,0,0,0,5,0,normal,0,0.19608990602594067
17,0,0,0,10,0,normal,0,0.205966073897273
17,1,1,0,0,0,normal,1,-0.02105714587211105
18,0,0,0,5,0,normal,0,0.16068193172399564
18,0,0,0,11,0,normal,0,0.1718464868636283
18,0,0,0,4,0,normal,0,0.15236502096808496
19,0,0,0,2,0,normal,0,0.08155910331518978
19,0,0,0,2,0,normal,0,0.08155910331518978
7,0,0,0,12,0,normal,0,0.15077637031857927
7,0,0,0,7,0,normal,0,0.1451734868562164
8,0,0,0,11,0,normal,0,0.1937488281862526
8,0,0,0,10,0,normal,0,0.19047100323386484
8,0,0,0,15,0,normal,0,0.1933124800038351
8,0,0,0,14,0,normal,0,0.19549447407632403
9,0,0,0,6,0,normal,0,0.21379666836596828
9,0,0,0,7,0,normal,0,0.21385802690887856
9,0,0,0,9,0,normal,0,0.21399244702201248
9,0,0,0,2,0,normal,0,0.1870195391917006
9,0,0,0,5,0,normal,0,0.21313418872707557
9,0,0,0,9,0,normal,0,0.21399244702201248
9,0,0,0,11,0,normal,0,0.214603161012132
10,0,0,0,11,0,normal,0,0.2246139205707871
10,0,0,0,10,0,normal,0,0.22364069457681118
10,0,0,0,2,0,normal,0,0.18988611060852917
10,0,0,0,11,0,normal,0,0.2246139205707871
10,0,0,0,3,0,normal,0,0.20164758425364515
10,0,0,0,16,0,normal,0,0.22313239405569374
10,0,0,0,5,0,normal,0,0.21607354803687912
10,0,0,0,13,0,normal,0,0.22136150510256564
10,0,0,0,10,0,normal,0,0.22364069457681118
11,0,0,0,8,0,normal,0,0.22896908381966757
11,0,0,0,3,0,normal,0,0.20645056864497113
11,0,0,0,11,0,normal,0,0.23392666409938573
11,0,0,0,13,0,normal,0,0.2308891054661083
11,0,0,0,5,0,normal,0,0.22343592820833902
11,0,0,0,16,0,normal,0,0.23064533641749646
11,0,0,0,10,0,normal,0,0.231149758283116
11,0,0,0,14,0,normal,0,0.23411876164582673
11,0,0,0,12,0,normal,0,0.23362163334604025
11,0,0,0,7,0,normal,0,0.229845467654882
11,0,1,0,3,1,unusual_client,1,-0.023441441050155776
11,0,0,0,2,0,normal,0,0.1935760287488032
11,0,0,0,12,0,normal,0,0.23362163334604025
12,0,0,0,3,0,normal,0,0.20747141718991258
12,0,0,0,3,0,normal,0,0.20747141718991258
12,0,0,0,12,0,normal,0,0.22824909543380617
12,0,0,0,2,0,normal,0,0.1965368657706132
12,0,0,0,11,0,normal,0,0.22883466968534488
12,0,0,0,1,0,normal,0,0.1740617782496971
12,0,0,0,11,0,normal,0,0.22883466968534488
12,0,0,0,8,0,normal,0,0.22761636813574992
12,0,0,0,14,0,normal,0,0.22842843386712453
12,0,0,0,13,0,normal,0,0.2257434144572874
12,0,0,0,3,0,normal,0,0.20747141718991258
12,1,0,0,11,1,new_ip,1,-0.004660185985176812
13,0,0,0,11,0,normal,0,0.22960673057551617
13,0,0,0,4,0,normal,0,0.2139307795983615
13,0,0,0,8,0,normal,0,0.2303721700922246
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,2,0,normal,0,0.20030900689134895
14,0,0,0,1,0,normal,0,0.18768305165091131
15,0,0,0,8,0,normal,0,0.22755292219636564
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,13,0,normal,0,0.22499752649824045
15,0,0,0,14,0,normal,0,0.22445294209731237
15,0,0,0,9,0,normal,0,0.23055573056322076
15,0,0,0,17,0,normal,0,0.2193343725103139
15,0,0,0,12,0,normal,0,0.22540262786848697
16,0,0,0,15,0,normal,0,0.22105495408922088
16,0,0,0,12,0,normal,0,0.2177473566857524
16,0,0,0,10,0,normal,0,0.21963862709955634
16,0,0,0,4,0,normal,0,0.20109161409832682
16,0,0,0,15,0,normal,0,0.22105495408922088
17,0,0,0,12,0,normal,0,0.20425985226227417
17,0,0,0,3,0,normal,0,0.17916412207158022
17,0,0,0,14,0,normal,0,0.20346033666943097
17,0,0,0,4,0,normal,0,0.187704633510266
17,0,0,0,14,0,normal,0,0.20346033666943097
17,1,1,0,0,0,normal,1,-0.02105714587211105
18,0,0,0,9,0,normal,0,0.17196007294618648
18,0,0,0,13,0,normal,0,0.17425403060148648
18,0,0,0,3,0,normal,0,0.1450692195612988
19,0,0,0,14,0,normal,0,0.10658197939372915
7,0,0,0,13,0,normal,0,0.146357476614847
7,0,0,0,10,0,normal,0,0.1466460574265358
7,0,0,0,6,0,normal,0,0.1450243625267867
7,0,0,0,9,0,normal,0,0.14693517297786712
7,0,0,0,10,0,normal,0,0.1466460574265358
9,0,0,0,9,0,normal,0,0.21399244702201248
9,0,0,0,13,0,normal,0,0.21138396062978304
9,0,0,0,8,0,normal,0,0.20948685104956755
9,0,0,0,3,0,normal,0,0.19905599745463592
9,0,0,0,10,0,normal,0,0.21247110820216425
10,0,0,0,7,0,normal,0,0.22007223981004764
10,0,0,0,12,0,normal,0,0.2253844846073561
10,0,0,0,4,0,normal,0,0.2121182727797562
10,0,0,0,13,0,normal,0,0.22136150510256564
10,0,0,0,2,0,normal,0,0.18988611060852917
10,0,0,0,10,0,normal,0,0.22364069457681118
11,0,0,0,4,0,normal,0,0.21692292061030144
11,0,0,0,12,0,normal,0,0.23362163334604025
11,0,0,0,5,0,normal,0,0.22343592820833902
11,0,0,0,3,0,normal,0,0.20645056864497113
12,0,0,0,12,0,normal,0,0.22824909543380617
12,0,0,0,8,0,normal,0,0.22761636813574992
12,0,0,0,8,0,normal,0,0.22761636813574992
12,0,0,0,2,0,normal,0,0.1965368657706132
12,0,0,0,7,0,normal,0,0.2295771571656942
12,0,0,0,4,0,normal,0,0.21510309200826955
12,0,0,0,3,0,normal,0,0.20747141718991258
13,0,0,0,12,0,normal,0,0.22775082565461657
13,0,0,0,5,0,normal,0,0.22040429171959836
13,0,0,0,8,0,normal,0,0.2303721700922246
13,0,0,0,10,0,normal,0,0.22838970110739476
13,0,0,0,4,0,normal,0,0.2139307795983615
14,0,0,0,8,0,normal,0,0.2286537355675654
